id	Source	webSource	Fusion_pair	H_gene	H_chr	H_position	H_strand	T_gene	T_chr	T_position	T_strand	Breakpoint_Type	Genome_Build_Version	PMID	Disease	Validation	Kinase	Oncogene	Tumor_suppressor	Receptor	Transcription_Factor	ChimerPub	ChimerSeq
3536	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		2621		MLLT3		42586		Exonic	hg18										Seq
3537	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		2900		MLLT3		35828		Exonic	hg18										Seq
3538	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3438		MLLT3		35942		Exonic	hg18										Seq
3539	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3440		MLLT3		3170		Exonic	hg18										Seq
3540	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3440		MLLT3		40834		Exonic	hg18										Seq
3541	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3442		MLLT3		14658		Exonic	hg18										Seq
3542	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3444		MLLT3		2260		Exonic	hg18										Seq
3543	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3444		MLLT3		3168		Exonic	hg18										Seq
3544	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3447		MLLT3		40425		Exonic	hg18										Seq
3545	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3451		MLLT3		40836		Exonic	hg18										Seq
3546	TICdb	mRNA_Sequence	MLL_MLLT3	MLL		3634		MLLT3		40332		Exonic	hg18										Seq
3547	TICdb	mRNA_Sequence	MLL_MLLT4	MLL		0		MLLT4		0		Exonic	hg18										Seq
3548	TICdb	mRNA_Sequence	MLL_MLLT4	MLL		111		MLLT4		35862		Exonic	hg18										Seq
3549	TICdb	mRNA_Sequence	MLL_MLLT4	MLL		897		MLLT4		22419		Exonic	hg18										Seq
3550	TICdb	mRNA_Sequence	MLL_MLLT4	MLL		1025		MLLT4		764		Exonic	hg18										Seq
3551	TICdb	mRNA_Sequence	MLL_MLLT6	MLL		0		MLLT6		0		Exonic	hg18										Seq
3552	TICdb	mRNA_Sequence	MLL_MYO1F	MLL		403		MYO1F		7526		Exonic	hg18										Seq
3553	TICdb	mRNA_Sequence	MLL_PICALM	MLL		445		PICALM		1921		Exonic	hg18										Seq
3554	TICdb	mRNA_Sequence	MLL_SEPT5	MLL		0		SEPT5		0		Exonic	hg18										Seq
3555	TICdb	mRNA_Sequence	MLL_SEPT5	MLL		188		SEPT5		4767		Exonic	hg18										Seq
3556	TICdb	mRNA_Sequence	MLL_SEPT6	MLL		111		SEPT6		3321		Exonic	hg18										Seq
3557	TICdb	mRNA_Sequence	MLL_SEPT6	MLL		2110		SEPT6		11534		Exonic	hg18										Seq
3558	TICdb	mRNA_Sequence	MSN_ALK	MSN		0		ALK		18		Exonic	hg18					Oncogene				Pub	Seq
3559	TICdb	mRNA_Sequence	MSN_ALK	MSN		37		ALK		1919		Exonic	hg18					Oncogene				Pub	Seq
3560	TICdb	mRNA_Sequence	MSN_ALK	MSN		169		ALK		62		Exonic	hg18					Oncogene				Pub	Seq
3561	TICdb	mRNA_Sequence	MSN_ALK	MSN		352		ALK		18		Exonic	hg18					Oncogene				Pub	Seq
3562	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		556		RET		1255		Exonic	hg18					Oncogene				Pub	Seq
3563	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		990		RET		247		Exonic	hg18					Oncogene				Pub	Seq
3564	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1138		RET		754		Exonic	hg18					Oncogene				Pub	Seq
3565	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1187		RET		3396		Exonic	hg18					Oncogene				Pub	Seq
3566	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1308		RET		410		Exonic	hg18					Oncogene				Pub	Seq
3567	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1312		RET		410		Exonic	hg18					Oncogene				Pub	Seq
3568	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1430		RET		1136		Exonic	hg18					Oncogene				Pub	Seq
3569	TICdb	mRNA_Sequence	NCOA4_RET	NCOA4		1516		RET		1333		Exonic	hg18					Oncogene				Pub	Seq
3570	TICdb	mRNA_Sequence	NIN_PDGFRB	NIN		2031		PDGFRB		508		Exonic	hg18										Seq
3571	TICdb	mRNA_Sequence	NPM1_ALK	NPM1		815		ALK		1222		Exonic	hg18				Kinase	Oncogene			Transcription_Factor	Pub	Seq
3572	TICdb	mRNA_Sequence	NPM1_ALK	NPM1		859		ALK		1303		Exonic	hg18				Kinase	Oncogene			Transcription_Factor	Pub	Seq
3573	TICdb	mRNA_Sequence	NPM1_RARA	NPM1		0		RARA		0		Exonic	hg18					Oncogene		Receptor	Transcription_Factor		Seq
3574	TICdb	mRNA_Sequence	NUMA1_RARA	NUMA1		0		RARA		0		Exonic	hg18					Oncogene					Seq
3575	TICdb	mRNA_Sequence	NUP214_ABL1	NUP214		0		ABL1		0		Exonic	hg18				Kinase	Oncogene				Pub	Seq
3576	TICdb	mRNA_Sequence	NUP98_DDX10	NUP98		0		DDX10		0		Exonic	hg18									Pub	Seq
3577	TICdb	mRNA_Sequence	NUP98_HOXA9	NUP98		0		HOXA9		488		Exonic	hg18					Oncogene			Transcription_Factor	Pub	Seq
3578	TICdb	mRNA_Sequence	NUP98_HOXA9	NUP98		0		HOXA9		491		Exonic	hg18					Oncogene			Transcription_Factor	Pub	Seq
3579	TICdb	mRNA_Sequence	NUP98_HOXC13	NUP98		0		HOXC13		0		Exonic	hg18					Oncogene				Pub	Seq
3580	TICdb	mRNA_Sequence	NUP98_HOXD13	NUP98		0		HOXD13		0		Exonic	hg18					Oncogene				Pub	Seq
3581	TICdb	mRNA_Sequence	NUP98_NSD1	NUP98		0		NSD1		0		Exonic	hg18								Transcription_Factor	Pub	Seq
3582	TICdb	mRNA_Sequence	NUP98_PRRX2	NUP98		0		PRRX2		0		Exonic	hg18										Seq
3583	TICdb	mRNA_Sequence	NUP98_RAP1GDS1	NUP98		0		RAP1GDS1		0		Exonic	hg18										Seq
3584	TICdb	mRNA_Sequence	PAX5_ETV6	PAX5		0		ETV6		0		Exonic	hg18									Pub	Seq
3585	TICdb	mRNA_Sequence	PAX8_PPARG	PAX8		0		PPARG		0		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3586	TICdb	mRNA_Sequence	PCM1_RET	PCM1		0		RET		0		Exonic	hg18					Oncogene				Pub	Seq
3587	TICdb	mRNA_Sequence	PICALM_MLLT10	PICALM		0		MLLT10		0		Exonic	hg18									Pub	Seq
3588	TICdb	mRNA_Sequence	PICALM_MLLT10	PICALM		0		MLLT10		33114		Exonic	hg18									Pub	Seq
3589	TICdb	mRNA_Sequence	PML_RARA	PML		390		RARA		16895		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3590	TICdb	mRNA_Sequence	PML_RARA	PML		487		RARA		15630		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3591	TICdb	mRNA_Sequence	PML_RARA	PML		489		RARA		15630		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3592	TICdb	mRNA_Sequence	PML_RARA	PML		596		RARA		16516		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3593	TICdb	mRNA_Sequence	PML_RARA	PML		598		RARA		16520		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3594	TICdb	mRNA_Sequence	PML_RARA	PML		661		RARA		15142		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3595	TICdb	mRNA_Sequence	PML_RARA	PML		669		RARA		15144		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3596	TICdb	mRNA_Sequence	PML_RARA	PML		688		RARA		13325		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3597	TICdb	mRNA_Sequence	PML_RARA	PML		763		RARA		15406		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3598	TICdb	mRNA_Sequence	PML_RARA	PML		861		RARA		6204		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3599	TICdb	mRNA_Sequence	PML_RARA	PML		872		RARA		15342		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3600	TICdb	mRNA_Sequence	PML_RARA	PML		877		RARA		15344		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3601	TICdb	mRNA_Sequence	PML_RARA	PML		945		RARA		347		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3602	TICdb	mRNA_Sequence	PML_RARA	PML		8336		RARA		11408		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3603	TICdb	mRNA_Sequence	PML_RARA	PML		8466		RARA		16802		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3604	TICdb	mRNA_Sequence	PML_RARA	PML		8473		RARA		7680		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3605	TICdb	mRNA_Sequence	PML_RARA	PML		8477		RARA		16786		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3606	TICdb	mRNA_Sequence	PML_RARA	PML		8479		RARA		16181		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3607	TICdb	mRNA_Sequence	PML_RARA	PML		8504		RARA		456		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3608	TICdb	mRNA_Sequence	PML_RARA	PML		9554		RARA		16272		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3609	TICdb	mRNA_Sequence	PRKAR1A_RET	PRKAR1A		0		RET		0		Exonic	hg18				Kinase	Oncogene					Seq
3610	TICdb	mRNA_Sequence	RBM15_MKL1	RBM15		1954		MKL1		211		Exonic	hg18									Pub	Seq
3611	TICdb	mRNA_Sequence	RBM15_MKL1	RBM15		2005		MKL1		131		Exonic	hg18									Pub	Seq
3612	TICdb	mRNA_Sequence	RBM15_MKL1	RBM15		2900		MKL1		27263		Exonic	hg18									Pub	Seq
3613	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		0		RUNX1T1		0		Exonic	hg18					Oncogene					Seq
3614	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		0		RUNX1T1		13257		Exonic	hg18					Oncogene					Seq
3615	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		0		RUNX1T1		58534		Exonic	hg18					Oncogene					Seq
3616	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		1583		RUNX1T1		39622		Exonic	hg18					Oncogene					Seq
3617	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		2103		RUNX1T1		21522		Exonic	hg18					Oncogene					Seq
3618	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		4889		RUNX1T1		11542		Exonic	hg18					Oncogene					Seq
3619	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		5295		RUNX1T1		7225		Exonic	hg18					Oncogene					Seq
3620	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		7782		RUNX1T1		10615		Exonic	hg18					Oncogene					Seq
3621	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		7826		RUNX1T1		4466		Exonic	hg18					Oncogene					Seq
3622	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		7887		RUNX1T1		10622		Exonic	hg18					Oncogene					Seq
3623	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		8047		RUNX1T1		1934		Exonic	hg18					Oncogene					Seq
3624	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		8092		RUNX1T1		1873		Exonic	hg18					Oncogene					Seq
3625	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		8604		RUNX1T1		8475		Exonic	hg18					Oncogene					Seq
3626	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		9871		RUNX1T1		10070		Exonic	hg18					Oncogene					Seq
3627	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		11159		RUNX1T1		10787		Exonic	hg18					Oncogene					Seq
3628	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		12180		RUNX1T1		6819		Exonic	hg18					Oncogene					Seq
3629	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		12217		RUNX1T1		6942		Exonic	hg18					Oncogene					Seq
3630	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		12711		RUNX1T1		8471		Exonic	hg18					Oncogene					Seq
3631	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		12845		RUNX1T1		8488		Exonic	hg18					Oncogene					Seq
3632	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		13226		RUNX1T1		6439		Exonic	hg18					Oncogene					Seq
3633	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		14679		RUNX1T1		25764		Exonic	hg18					Oncogene					Seq
3634	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		15624		RUNX1T1		2155		Exonic	hg18					Oncogene					Seq
3635	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		16255		RUNX1T1		10428		Exonic	hg18					Oncogene					Seq
3636	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		16319		RUNX1T1		10376		Exonic	hg18					Oncogene					Seq
3637	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		16451		RUNX1T1		7038		Exonic	hg18					Oncogene					Seq
3638	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		20279		RUNX1T1		10705		Exonic	hg18					Oncogene					Seq
3639	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		20279		RUNX1T1		10718		Exonic	hg18					Oncogene					Seq
3640	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		20794		RUNX1T1		3785		Exonic	hg18					Oncogene					Seq
3641	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		21307		RUNX1T1		6296		Exonic	hg18					Oncogene					Seq
3642	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		21865		RUNX1T1		6104		Exonic	hg18					Oncogene					Seq
3643	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		22879		RUNX1T1		8364		Exonic	hg18					Oncogene					Seq
3644	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		22978		RUNX1T1		8162		Exonic	hg18					Oncogene					Seq
3645	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		23683		RUNX1T1		3636		Exonic	hg18					Oncogene					Seq
3646	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		24010		RUNX1T1		12790		Exonic	hg18					Oncogene					Seq
3647	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		24129		RUNX1T1		26057		Exonic	hg18					Oncogene					Seq
3648	TICdb	mRNA_Sequence	RUNX1_RUNX1T1	RUNX1		24135		RUNX1T1		6978		Exonic	hg18					Oncogene					Seq
3649	TICdb	mRNA_Sequence	RUNX1_SH3D19	RUNX1		0		SH3D19		0		Exonic	hg18										Seq
3650	TICdb	mRNA_Sequence	RUNX1_USP42	RUNX1		4967		USP42		3006		Exonic	hg18								Transcription_Factor		Seq
3651	TICdb	mRNA_Sequence	RUNX1_YTHDF2	RUNX1		0		YTHDF2		0		Exonic	hg18										Seq
3652	TICdb	mRNA_Sequence	RUNX1_ZNF687	RUNX1		156		ZNF687		1105		Exonic	hg18										Seq
3653	TICdb	mRNA_Sequence	SS18_SSX1	SS18		1940		SSX1		653		Exonic	hg18									Pub	Seq
3654	TICdb	mRNA_Sequence	SS18_SSX1	SS18		2000		SSX1		575		Exonic	hg18									Pub	Seq
3655	TICdb	mRNA_Sequence	SS18_SSX1	SS18		9180		SSX1		114		Exonic	hg18									Pub	Seq
3656	TICdb	mRNA_Sequence	SS18_SSX2	SS18		0		SSX2		0		Exonic	hg18										Seq
3657	TICdb	mRNA_Sequence	SS18_SSX2	SS18		1088		SSX2		586		Exonic	hg18										Seq
3658	TICdb	mRNA_Sequence	SS18_SSX2	SS18		1452		SSX2		537		Exonic	hg18										Seq
3659	TICdb	mRNA_Sequence	SS18_SSX2	SS18		1469		SSX2		421		Exonic	hg18										Seq
3660	TICdb	mRNA_Sequence	SS18_SSX2	SS18		1984		SSX2		318		Exonic	hg18										Seq
3661	TICdb	mRNA_Sequence	SS18_SSX2	SS18		2006		SSX2		279		Exonic	hg18										Seq
3662	TICdb	mRNA_Sequence	SS18_SSX2	SS18		2251		SSX2		1700		Exonic	hg18										Seq
3663	TICdb	mRNA_Sequence	SS18_SSX2	SS18		4143		SSX2		1771		Exonic	hg18										Seq
3664	TICdb	mRNA_Sequence	SS18_SSX2	SS18		4538		SSX2		1401		Exonic	hg18										Seq
3665	TICdb	mRNA_Sequence	STAT5B_RARA	STAT5B		1817		RARA		16573		Exonic	hg18					Oncogene		Receptor	Transcription_Factor	Pub	Seq
3666	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		0		NR4A3		0		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3667	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		41		NR4A3		428		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3668	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		42		NR4A3		429		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3669	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		658		NR4A3		905		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3670	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		659		NR4A3		897		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3671	TICdb	mRNA_Sequence	TAF15_NR4A3	TAF15		1132		NR4A3		811		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3672	TICdb	mRNA_Sequence	TCF12_NR4A3	TCF12		0		NR4A3		0		Exonic	hg18							Receptor	Transcription_Factor	Pub	Seq
3673	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		0		PBX1		0		Exonic	hg18								Transcription_Factor	Pub	Seq
3674	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		584		PBX1		121009		Exonic	hg18								Transcription_Factor	Pub	Seq
3675	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		933		PBX1		227776		Exonic	hg18								Transcription_Factor	Pub	Seq
3676	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1171		PBX1		186072		Exonic	hg18								Transcription_Factor	Pub	Seq
3677	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1176		PBX1		222751		Exonic	hg18								Transcription_Factor	Pub	Seq
3678	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1178		PBX1		131507		Exonic	hg18								Transcription_Factor	Pub	Seq
3679	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1178		PBX1		221019		Exonic	hg18								Transcription_Factor	Pub	Seq
3680	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1178		PBX1		131500		Exonic	hg18								Transcription_Factor	Pub	Seq
3681	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1179		PBX1		223213		Exonic	hg18								Transcription_Factor	Pub	Seq
3682	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1180		PBX1		219636		Exonic	hg18								Transcription_Factor	Pub	Seq
3683	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1180		PBX1		227501		Exonic	hg18								Transcription_Factor	Pub	Seq
3684	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1180		PBX1		138995		Exonic	hg18								Transcription_Factor	Pub	Seq
3685	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1180		PBX1		223978		Exonic	hg18								Transcription_Factor	Pub	Seq
3686	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1182		PBX1		222750		Exonic	hg18								Transcription_Factor	Pub	Seq
3687	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1182		PBX1		223204		Exonic	hg18								Transcription_Factor	Pub	Seq
3688	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1182		PBX1		220035		Exonic	hg18								Transcription_Factor	Pub	Seq
3689	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1182		PBX1		223978		Exonic	hg18								Transcription_Factor	Pub	Seq
3690	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1182		PBX1		141022		Exonic	hg18								Transcription_Factor	Pub	Seq
3691	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		198002		Exonic	hg18								Transcription_Factor	Pub	Seq
3692	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		225775		Exonic	hg18								Transcription_Factor	Pub	Seq
3693	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		186439		Exonic	hg18								Transcription_Factor	Pub	Seq
3694	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		211273		Exonic	hg18								Transcription_Factor	Pub	Seq
3695	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		226763		Exonic	hg18								Transcription_Factor	Pub	Seq
3696	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1183		PBX1		222916		Exonic	hg18								Transcription_Factor	Pub	Seq
3697	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		1188		PBX1		222907		Exonic	hg18								Transcription_Factor	Pub	Seq
3698	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		2072		PBX1		140289		Exonic	hg18								Transcription_Factor	Pub	Seq
3699	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		2352		PBX1		122261		Exonic	hg18								Transcription_Factor	Pub	Seq
3700	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		3096		PBX1		127825		Exonic	hg18								Transcription_Factor	Pub	Seq
3701	TICdb	mRNA_Sequence	TCF3_PBX1	TCF3		3099		PBX1		142411		Exonic	hg18								Transcription_Factor	Pub	Seq
3702	TICdb	mRNA_Sequence	TFG_ALK	TFG		0		ALK		0		Exonic	hg18					Oncogene				Pub	Seq
3703	TICdb	mRNA_Sequence	TFG_ALK	TFG		429		ALK		249		Exonic	hg18					Oncogene				Pub	Seq
3704	TICdb	mRNA_Sequence	TFG_ALK	TFG		2614		ALK		992		Exonic	hg18					Oncogene				Pub	Seq
3705	TICdb	mRNA_Sequence	TFG_NR4A3	TFG		0		NR4A3		0		Exonic	hg18									Pub	Seq
3706	TICdb	mRNA_Sequence	TFG_NTRK1	TFG		0		NTRK1		0		Exonic	hg18										Seq
3707	TICdb	mRNA_Sequence	THRAP3_USP6	THRAP3		0		USP6		1545		Exonic	hg18								Transcription_Factor		Seq
3708	TICdb	mRNA_Sequence	TMPRSS2_ERG	TMPRSS2		0		ERG		0		Exonic	hg18									Pub	Seq
3709	TICdb	mRNA_Sequence	TPM3_ALK	TPM3		7298		ALK		825		Exonic	hg18					Oncogene				Pub	Seq
3710	TICdb	mRNA_Sequence	TPM4_ALK	TPM4		0		ALK		0		Exonic	hg18					Oncogene				Pub	Seq
3711	TICdb	mRNA_Sequence	TRIM33_RET	TRIM33		0		RET		0		Exonic	hg18					Oncogene				Pub	Seq
3712	TICdb	mRNA_Sequence	ATIC_ALK	ATIC		0		ALK		0		Exonic	hg18					Oncogene				Pub	
3713	TICdb	mRNA_Sequence	CARS_ALK	CARS		0		ALK		0		Exonic	hg18					Oncogene				Pub	
3714	TICdb	mRNA_Sequence	CARS_ALK	CARS		1116		ALK		1703		Exonic	hg18					Oncogene				Pub	
3715	TICdb	mRNA_Sequence	CCDC6_PDGFRB	CCDC6		0		PDGFRB		0		Exonic	hg18										
3716	TICdb	mRNA_Sequence	CEP110_FGFR1	CEP110		0		FGFR1		0		Exonic	hg18										
3717	TICdb	mRNA_Sequence	CLTC_ALK	CLTC		0		ALK		0		Exonic	hg18					Oncogene				Pub	
3718	TICdb	mRNA_Sequence	CLTC_ALK	CLTC		2008		ALK		1882		Exonic	hg18					Oncogene				Pub	
3719	TICdb	mRNA_Sequence	CLTC_TFE3	CLTC		0		TFE3		0		Exonic	hg18										
3720	TICdb	mRNA_Sequence	CHIC2_ETV6	CHIC2		0		ETV6		0		Exonic	hg18										
3721	TICdb	mRNA_Sequence	EML1_ABL1	EML1		0		ABL1		0		Exonic	hg18									Pub	
3722	TICdb	mRNA_Sequence	EPC1_PHF1	EPC1		0		PHF1		0		Exonic	hg18									Pub	
3723	TICdb	mRNA_Sequence	ETV6_ABL2	ETV6		0		ABL2		0		Exonic	hg18				Kinase	Oncogene				Pub	
3724	TICdb	mRNA_Sequence	ETV6_CDX2	ETV6		0		CDX2		0		Exonic	hg18									Pub	
3725	TICdb	mRNA_Sequence	ETV6_FGFR3	ETV6		56		FGFR3		156		Exonic	hg18				Kinase						
3726	TICdb	mRNA_Sequence	ETV6_FLT3	ETV6		441		FLT3		17		Exonic	hg18				Kinase	Oncogene				Pub	
3727	TICdb	mRNA_Sequence	ETV6_FLT3	ETV6		14049		FLT3		53		Exonic	hg18				Kinase	Oncogene				Pub	
3728	TICdb	mRNA_Sequence	ETV6_JAK2	ETV6		0		JAK2		0		Exonic	hg18				Kinase	Oncogene				Pub	
3729	TICdb	mRNA_Sequence	ETV6_JAK2	ETV6		8654		JAK2		230		Exonic	hg18				Kinase	Oncogene				Pub	
3730	TICdb	mRNA_Sequence	ETV6_MDS2	ETV6		0		MDS2		0		Exonic	hg18										
3731	TICdb	mRNA_Sequence	ETV6_PDGFRB	ETV6		0		PDGFRB		0		Exonic	hg18				Kinase			Receptor			
3732	TICdb	mRNA_Sequence	ETV6_PER1	ETV6		0		PER1		0		Exonic	hg18								Transcription_Factor		
3733	TICdb	mRNA_Sequence	ETV6_SYK	ETV6		0		SYK		0		Exonic	hg18				Kinase	Oncogene					
3734	TICdb	mRNA_Sequence	ETV6_TCBA1	ETV6		0		TCBA1		128144		Exonic	hg18										
3735	TICdb	mRNA_Sequence	EWSR1_DDIT3	EWSR1		0		DDIT3		0		Exonic	hg18								Transcription_Factor	Pub	
3736	TICdb	mRNA_Sequence	EWSR1_DDIT3	EWSR1		523		DDIT3		2060		Exonic	hg18								Transcription_Factor	Pub	
3737	TICdb	mRNA_Sequence	EWSR1_ETV1	EWSR1		0		ETV1		0		Exonic	hg18									Pub	
3738	TICdb	mRNA_Sequence	EWSR1_FEV	EWSR1		0		FEV		0		Exonic	hg18										
3739	TICdb	mRNA_Sequence	EWSR1_POU5F1	EWSR1		2759		POU5F1		411		Exonic	hg18								Transcription_Factor		
3740	TICdb	mRNA_Sequence	EWSR1_ZNF278	EWSR1		1652		ZNF278		1419		Exonic	hg18										
3741	TICdb	mRNA_Sequence	FGFR1OP_FGFR1	FGFR1OP		0		FGFR1		0		Exonic	hg18				Kinase					Pub	
3742	TICdb	mRNA_Sequence	FGFR1OP2_FGFR1	FGFR1OP2		0		FGFR1		0		Exonic	hg18									Pub	
3743	TICdb	mRNA_Sequence	FOXO1A_PAX3	FOXO1A		0		PAX3		0		Exonic	hg18										
3744	TICdb	mRNA_Sequence	FUS_CREB3L1	FUS		858		CREB3L1		73		Exonic	hg18					Oncogene				Pub	
3745	TICdb	mRNA_Sequence	GAPDH_BCL6	GAPDH		393		BCL6		1037		Exonic	hg18										
3746	TICdb	mRNA_Sequence	GOPC_ROS1	GOPC		2304		ROS1		583		Exonic	hg18					Oncogene				Pub	
